type,subject_code,subject_rank,subject_name,subject_id,estimate,reference_id,created,modified
0,4,family,Ptiliidae,7f031515-0e48-4da6-b71d-ce268dfb056c,650,3,2018-02-21 20:39:45,
0,4,family,Agyrtidae,8201cfcc-8737-45bb-8aca-2e6595e261b3,70,3,2018-02-21 20:40:10,
0,4,family,Leiodidae,64105ea8-30e0-41f0-ae9c-c60668b245b3,3700,3,2018-02-21 20:40:29,
0,4,family,Silphidae,d5f2bb7d-0607-430c-a0fa-3c97c92d023a,200,3,2018-02-21 20:40:49,
0,4,superfamily,Staphylinoidea,55161112-09b6-467b-8572-cc0901e48f6a,62220,3,2018-02-21 20:41:58,
0,4,family,Pleocomidae,389b7a3f-f371-4e9a-9b86-5bd00da45d29,50,3,2018-02-21 21:10:12,
0,4,family,Geotrupidae,58ce6464-5c0d-4ba4-b234-861705198f40,920,3,2018-02-21 21:10:37,
0,4,family,Belohinidae,7c2499af-f22c-4eec-9072-c32591397c80,1,3,2018-02-21 21:11:03,
0,4,family,Passalidae,989c70ca-c44c-4b7f-8f18-5fd56436b827,800,3,2018-02-21 21:11:23,
0,4,family,Trogidae,c76fd632-9205-4f44-9367-743a721a0a96,300,3,2018-02-21 21:11:41,
0,4,family,Glaresidae,b993690d-0a49-4b50-9ae7-81f9bb98d6f8,57,3,2018-02-21 21:12:13,2018-03-29 19:25:23
0,4,family,Diphyllostomatidae,6024aba0-3e42-4917-9f48-af559a04dd92,3,3,2018-02-21 21:12:38,
0,4,family,Lucanidae,86642119-6f1a-42e7-8578-107376850ea6,1500,3,2018-02-21 21:12:56,
0,4,family,Ochodaeidae,d542ba7e-f3e7-4ff6-bfa7-702ea0f50424,110,3,2018-02-21 21:13:25,
0,4,family,Hybosoridae,eb3ae709-129b-457a-93e7-af92d08f5f91,573,3,2018-02-21 21:13:42,2018-03-29 19:25:59
0,4,family,Glaphyridae,58598353-9f46-4ab5-a280-d74ea755d45a,210,3,2018-02-21 21:14:05,
0,4,family,Scarabaeidae,d19649dc-e047-4aa4-8e73-1e2c58ac7f1e,27000,3,2018-02-21 21:14:32,2018-03-29 19:29:23
0,4,superfamily,Scarabaeoidea,452e0f92-1aa5-493b-a360-3962951f01e7,31600,11,2018-02-21 21:24:49,
0,4,superfamily,Buprestoidea,30924e50-93ae-4c6f-823b-c6b10109bdc6,14894,61,2018-02-21 21:28:10,
0,4,family,Buprestidae,a248bb06-e40f-4521-a92e-77f39e1ef8b8,14886,61,2018-02-21 21:28:41,
0,4,family,Schizopodidae,4d2f973c-7ff8-494e-bc90-b49fec72fd88,8,61,2018-02-21 21:28:49,
0,4,family,Byrrhidae,602a752a-bec1-4abd-8f25-6b55d3414c2e,430,3,2018-02-21 21:29:54,
0,4,family,Elmidae,fdd02d40-70d5-43ad-a844-0b4325e7a6f3,1500,3,2018-02-21 21:30:15,
0,4,family,Dryopidae,3428dbda-a7bc-453a-a9d2-e08aa65c7c47,300,3,2018-02-21 21:30:35,
0,4,family,Lutrochidae,4211ea68-73c4-4f2d-82fe-6503970c3309,11,3,2018-02-21 21:30:59,
0,4,family,Limnichidae,392043c0-1936-4590-b724-31d21ed4755a,390,3,2018-02-21 21:31:18,
0,4,family,Heteroceridae,4ca4bec3-f1a4-424f-999d-5c8bce2190e3,300,3,2018-02-21 21:31:34,
0,4,family,Psephenidae,35e82adf-c45e-447d-ac54-c0d00bce95fb,290,3,2018-02-21 21:31:51,
0,4,family,Chelonariidae,da3dc9b6-3b47-4ac5-8e04-5c7e3a2cc85b,250,3,2018-02-21 21:32:44,
0,4,family,Eulichadidae,1296278c-c4ba-4ddb-85a7-435f56dd3006,30,3,2018-02-21 21:32:59,
0,4,family,Callirhipidae,65d487ce-6083-4479-9a59-6f7922a6524a,150,3,2018-02-21 21:33:26,
0,4,family,Ptilodactylidae,2fecc3fd-7451-4b20-9b69-725cc6dcfda9,500,3,2018-02-21 21:36:46,
0,4,superfamily,Byrrhoidea,e1944051-6380-492b-aadb-3cd4a1b7889d,4160,3,2018-02-21 21:38:15,
0,4,family,Artematopodidae,80511f44-0f7a-4580-9111-d20ab3d38602,45,3,2018-02-21 22:00:18,
0,4,family,Brachypsectridae,e56967d5-a138-47ec-98ef-33fcd92a2642,5,3,2018-02-21 22:00:40,
0,4,family,Cerophytidae,1ba12e22-7ec4-46e3-8d69-a120d6ea371f,21,3,2018-02-21 22:01:15,
0,4,family,Eucnemidae,8357b50d-fdb0-4d9c-9c0d-c276730a5066,1500,3,2018-02-21 22:01:38,
0,4,family,Throscidae,432c97fc-27aa-4107-97b3-8afcfde58fb6,150,3,2018-02-21 22:01:57,
0,4,family,Elateridae,703b169c-079f-4747-a698-6a55c6f63afd,10000,3,2018-02-21 22:02:17,
0,4,family,Lycidae,2ed82420-20ea-42f5-8078-36fed790bf11,4600,3,2018-02-21 22:03:07,2018-02-21 22:03:17
0,4,family,Telegeusidae,953d3d44-2534-4106-b628-196076048894,10,3,2018-02-21 22:03:41,
0,4,family,Phengodidae,95ef58f8-4a77-419f-8390-209959225446,250,3,2018-02-21 22:04:02,
0,4,family,Rhagophthalmidae,5b6f7ee8-819e-4cce-a90a-51b7a0b035cb,30,3,2018-02-21 22:04:30,
0,4,family,Lampyridae,30055e63-e604-4a27-8394-48de23c1d6d2,2200,3,2018-02-21 22:04:51,
0,4,family,Omethidae,0ae01a78-d07e-43d9-a7f6-52d506708054,33,3,2018-02-21 22:05:06,
0,4,family,Cantharidae,6ed8fbf0-151c-4782-b1d3-5ae9fac39760,5100,3,2018-02-21 22:05:31,
0,4,superfamily,Elateroidea,93e2043e-d81c-4394-ae58-d4bea883775e,24100,3,2018-02-21 22:07:33,
0,4,superfamily,Derodontoidea,ebe61b53-4dc0-42ca-94c1-cf350caee87a,100,3,2018-02-21 22:08:16,
0,4,family,Derodontidae,1557e0a7-ca79-40cd-9d21-87f7685ce209,30,3,2018-02-21 22:08:34,
0,4,family,Dermestidae,80ff0a70-8b0b-466d-b017-d4f95e1dd83f,1200,5,2018-03-28 22:40:15,
0,4,family,Bostrichidae,a8f527dd-a6ba-4eb3-a2a7-210c60a1137e,570,5,2018-03-28 22:41:44,
0,4,family,Ptinidae,e05c2902-f7f8-4724-a221-fd9c3ed227a9,2200,5,2018-03-28 22:42:51,
0,4,superfamily,Bostrichoidea,91677c06-d977-46d9-b8e6-f21ad463961a,4000,1,2018-03-28 22:44:36,
0,4,superfamily,Lymexyloidea,ebe03353-f563-4f17-abe7-60e71f7290ef,70,5,2018-03-28 22:45:39,
0,4,family,Lymexylidae,1c49a29b-241e-4975-9662-b4316418f832,70,5,2018-03-28 22:45:53,
0,4,family,Trogossitidae,89753c3d-4f60-48fd-94f4-d095d379f101,600,5,2018-03-28 22:46:54,
0,4,family,Cleridae,4081e2e6-9874-41aa-af61-2dff0dc042bb,3400,5,2018-03-28 22:47:38,
0,4,family,Phloiophilidae,,1,5,2018-03-28 22:48:25,
0,4,family,Phloiophilidae,,1,5,2018-03-28 22:54:40,
0,4,family,Chaetosomatidae,,12,5,2018-03-28 22:55:11,
0,4,family,Metaxinidae,,1,5,2018-03-28 22:55:35,
0,4,family,Thanerocleridae,10c0753e-ffe7-44d9-b629-346a8b56e529,30,5,2018-03-28 22:56:01,
0,4,family,Acanthocnemidae,,1,5,2018-03-28 22:56:26,
0,4,family,Phycosecidae,,4,5,2018-03-28 22:56:54,
0,4,family,Prionoceridae,,160,5,2018-03-28 22:58:04,
0,4,family,Mauroniscidae,,26,5,2018-03-28 22:58:26,
0,4,family,Melyridae,e23339b1-2a63-48ac-880a-506691b82259,6000,5,2018-03-28 22:59:17,
0,4,superfamily,Cleroidea,7123724c-3bfc-44bc-9c45-420a8f86ff27,10200,1,2018-03-28 23:01:04,
0,4,superfamily,Coccinelloidea,22029463-4dc4-438e-956d-fe8ec756dd4f,6000,3,2018-03-29 16:13:41,
0,4,family,Coccinellidae,c53306f8-8660-4754-940f-b1f0cefc62ea,6000,3,2018-03-29 16:14:05,
0,4,family,Biphyllidae,9dae78aa-249d-47f4-85d7-5404f3c54453,200,3,2018-03-29 16:16:57,
0,4,family,Bothrideridae,f56eb5c5-116e-4b4d-96f1-ab166273543f,400,3,2018-03-29 16:18:57,
0,4,family,Byturidae,9214b0f0-f491-41ce-9f34-320361193f89,24,3,2018-03-29 16:21:27,
0,4,family,Cerylonidae,907a53e6-3d32-4ca6-8cda-cb01dc6bb0ac,450,3,2018-03-29 16:24:42,
0,4,family,Coccinellidae,c53306f8-8660-4754-940f-b1f0cefc62ea,6000,3,2018-03-29 16:39:19,
0,4,family,Corylophidae,8d157886-8a08-41e9-9512-99caeee7de0f,200,3,2018-03-29 16:40:30,
0,4,family,Cryptophagidae,3c6e1125-226e-4e96-81a6-5d0def113f1f,600,3,2018-03-29 16:41:59,
0,4,family,Cucujidae,70eb21aa-53e4-4a5f-8795-a3ae14f5fcff,44,3,2018-03-29 16:44:04,
0,4,family,Discolomatidae,9f7dd0c6-ce5e-4397-be19-f066c42a2c9c,400,3,2018-03-29 16:45:27,
0,4,family,Endomychidae,a265b479-fcbb-487e-8d56-17bb1bc3cab5,1800,3,2018-03-29 16:47:21,
0,4,family,Erotylidae,21f08101-4658-47bf-88f3-98ba17ded84a,3500,3,2018-03-29 16:49:03,
0,4,family,Kateretidae,5f7c092e-f8d3-4da8-8ea4-3e3a42731462,95,3,2018-03-29 16:50:39,
0,4,family,Laemophloeidae,23e8cb0e-5ad9-4035-8728-f40db1c0b644,430,3,2018-03-29 16:51:00,
0,4,family,Latridiidae,99b7494b-1ee5-4e1b-b65b-06423a072c4c,1000,3,2018-03-29 16:52:27,
0,4,family,Monotomidae,cccc8121-94e9-4da1-adb4-519c6b1b9d50,250,3,2018-03-29 16:53:08,
0,4,family,Nitidulidae,2b77d28d-0d5e-4884-afa9-ffb1fb9b1409,4500,3,2018-03-29 16:54:23,
0,4,family,Passandridae,5ed89627-2cb5-44b0-beaa-bb82eb96f2c3,109,3,2018-03-29 16:54:46,
0,4,family,Phalacridae,ed19f0f6-9cf6-4336-9b2e-f380de7afeab,640,3,2018-03-29 16:55:08,
0,4,family,Silvanidae,52500f13-bc1f-4555-85ff-eeef498bcc4c,500,3,2018-03-29 16:57:18,
0,4,family,Smicripidae,99e0d0e1-55d7-484a-b62c-28c7341ed6ee,6,3,2018-03-29 16:57:47,
0,4,family,Sphindidae,e5e32e07-543d-4a5a-ab49-08dcd6932919,59,3,2018-03-29 16:58:05,
0,4,family,Aderidae,cfa6aca5-2f2b-4c7e-9d35-937cd3f63aa5,900,3,2018-03-29 17:58:30,
0,4,family,Anthicidae,deca44eb-c843-40f7-a19a-f821b3d44c21,3000,3,2018-03-29 17:59:19,
0,4,family,Archeocrypticidae,83e264fd-5ca5-4bbd-ac0d-d559423d1af8,60,3,2018-03-29 18:04:22,
0,4,family,Boridae,0565b54b-203e-4896-b7d6-6f0d8247b9b8,4,3,2018-03-29 18:04:45,
0,4,family,Ciidae,be9b70c5-e19f-458f-90f3-02dee5170a1b,650,3,2018-03-29 18:05:14,
0,4,family,Melandryidae,9ca7803c-e9ec-4582-b05a-d62a9153777a,420,3,2018-03-29 18:06:47,
0,4,family,Meloidae,53d7523f-bbd7-4125-be84-6409773130e4,3000,3,2018-03-29 18:07:14,
0,4,family,Mordellidae,966bbbf8-8eff-4f6b-a6d4-8ebdf423cd4d,1500,3,2018-03-29 18:08:06,
0,4,family,Mycetophagidae,e2ad2437-a992-44e9-8788-23b4ac02d1d6,130,3,2018-03-29 18:08:36,
0,4,family,Mycteridae,27a40d4b-011d-466f-bc2a-85005052e320,160,3,2018-03-29 18:08:59,
0,4,family,Oedemeridae,8474a4c4-3e5c-4bf2-9eaf-78bdd21978b6,500,3,2018-03-29 18:09:24,
0,4,family,Prostomidae,4217ac56-7980-4285-92d3-144df3c0f2a7,30,3,2018-03-29 18:11:32,
0,4,family,Pyrochroidae,2b40dc00-f5f0-4ddf-baec-5369e3631f75,167,3,2018-03-29 18:12:28,
0,4,family,Pythidae,903c6bd8-b64d-43c9-9355-701b83716ca4,23,3,2018-03-29 18:12:47,
0,4,family,Ripiphoridae,0d3bd545-04f0-45ce-badb-3b3fa6c9629f,400,3,2018-03-29 18:13:10,
0,4,family,Salpingidae,5fc35d3a-9736-400a-93c3-431f04dddd71,300,3,2018-03-29 18:13:36,
0,4,family,Scraptiidae,c59e44fc-80aa-4825-a0c0-3d42edfb0ce2,500,3,2018-03-29 18:14:14,
0,4,family,Stenotrachelidae,4c97ede8-9ad1-41ae-a2e2-16ea59f4430f,19,3,2018-03-29 18:15:30,
0,4,family,Synchroidae,e150efef-e9fb-4359-b0b7-b4722ad2a0aa,8,3,2018-03-29 18:15:53,
0,4,family,Tenebrionidae,99bfc923-aed0-4028-9e42-4a51db5273b4,20000,3,2018-03-29 18:16:26,
0,4,family,Tetratomidae,a5a94fb8-dd91-46f1-92d8-3da09760a3b5,150,3,2018-03-29 18:16:49,
0,4,family,Tetratomidae,a5a94fb8-dd91-46f1-92d8-3da09760a3b5,150,3,2018-03-29 18:17:53,
0,4,family,Zopheridae,485a01b5-3e3f-4313-8d3e-ad52a3d0bd94,1700,3,2018-03-29 18:19:53,
0,4,superfamily,Tenebrionoidea,ec92657f-1685-4509-a9fd-24ba497e46f0,33700,7,2018-03-29 18:28:41,
0,4,family,Cerambycidae,2f67a125-82a6-4bba-bbcb-b0028d2ebd27,30079,3,2018-03-29 18:33:06,
0,4,family,Chrysomelidae,964c5ebf-4b25-44c4-b3c7-db714e8a2623,32500,3,2018-03-29 18:33:31,
0,4,family,Megalopodidae,04dafeec-0417-499f-a9a4-9fc033061eda,350,3,2018-03-29 18:34:44,
0,4,family,Orsodacnidae,f084f089-1dd7-4fc0-9b15-feb3c5bea520,40,3,2018-03-29 18:35:40,
0,4,superfamily,Chrysomeloidea,f31ce84a-70c2-4579-8b0c-e8dd46fc6c62,63400,7,2018-03-29 18:37:20,
0,4,family,Caridae,8bb5f74e-ebe5-4b13-acea-55fdde371108,6,3,2018-03-29 18:40:22,
0,4,family,Crowsoniellidae,123e0562-0d12-4dc4-92e5-12e51926f0c9,1,3,2018-03-29 18:47:52,
0,4,family,Cupedidae,fc6d0446-44d8-4a5b-8435-8036353a4984,120,3,2018-03-29 18:48:28,
0,4,family,Jurodidae,c533bc9c-1b9e-4a54-b5c7-dd5c36272d9a,1,3,2018-03-29 18:49:53,
0,4,family,Cupedidae,fc6d0446-44d8-4a5b-8435-8036353a4984,31,3,2018-03-29 18:50:45,
0,4,family,Micromalthidae,c2cc1291-a20f-4344-a8bc-cc8720c66362,1,3,2018-03-29 18:51:28,
0,4,family,Ommatidae,050b2ef6-afad-4c14-8b3b-443314197c1e,6,3,2018-03-29 18:52:33,
0,4,family,Sphaeriusidae,22f024e7-6535-4cb7-a1b1-84087859222a,19,3,2018-03-29 18:55:59,
0,4,superfamily,Sphaeriusoidea,14184d50-e5a1-4ad6-82ab-c661f54b1687,100,3,2018-03-29 19:00:14,
0,4,family,Amphizoidae,1bcf3b3b-e57c-404d-a899-912670855ecc,5,3,2018-03-29 19:02:31,
0,4,family,Haliplidae,bbd94090-13ca-4bbe-b076-1ba8305a50f6,218,3,2018-03-29 19:07:17,
0,4,family,Noteridae,82a1ab2d-74bb-4f4b-8550-176f8c00d532,250,3,2018-03-29 19:09:28,
0,4,family,Clambidae,3e5a8403-f3a0-4fcf-8ff5-868d5b7f078c,170,3,2018-03-29 19:32:00,
0,4,family,Eucinetidae,d53a1baa-0b99-425e-bf00-00261eb3ed21,53,3,2018-03-29 19:33:04,
0,4,family,Scirtidae,991ef080-72eb-466c-ba03-3d7db4946cda,800,3,2018-03-29 19:33:43,
0,4,superfamily,Scirtoidea,87d5c1a0-bcff-42d5-99f0-04e4da7ea0e3,1030,7,2018-03-29 19:34:32,
0,4,family,Dascillidae,e4f492f3-d58b-4331-894f-d582e3f4d6af,80,3,2018-03-29 19:35:47,
0,4,family,Rhipiceridae,9af339a3-2770-4512-9e57-0d8b36f69176,70,3,2018-03-29 19:36:10,
0,4,superfamily,Dascilloidea,06c4a16d-2871-4615-a3fa-f866af6dcfc1,150,3,2018-03-29 19:36:40,
0,4,family,Jacobsoniidae,16e001ee-037b-4bdd-9621-95380d8bc0e2,20,3,2018-03-29 19:50:32,
0,4,family,Nosodendridae,46dc74dd-3576-48d0-9cfc-d6ecd0d48420,50,3,2018-03-29 19:51:02,
0,4,superfamily,Aphidoidea,3d13f859-242f-4d91-b11e-f3475894ac42,5289,29,2018-04-02 22:24:52,
0,4,family,Aphididae,28931090-5bbb-48bf-a1db-e00985a9374c,5241,29,2018-04-02 22:28:17,
0,4,family,Bajsaphididae,82d11555-f68b-475a-9d44-5a35a177ff06,5,29,2018-04-02 22:28:26,
0,4,family,Canadaphididae,eccf0504-5846-4804-8e75-a713ccfebfd1,8,29,2018-04-02 22:28:34,
0,4,family,Cretamyzidae,aaba3391-80e2-4f87-822b-fd39fc1fa9b7,1,29,2018-04-02 22:28:41,
0,4,family,Drepanochaitophoridae,cf3d53d0-b486-4f2d-9316-2ffed02b9936,1,29,2018-04-02 22:28:52,
0,4,family,Isolitaphididae,,1,29,2018-04-02 22:29:00,
0,4,family,Oviparosiphidae,b75881ea-652a-4322-971b-600f1f2809d8,18,29,2018-04-02 22:29:17,
0,4,family,Parvaverrucosidae,2cfe6507-dcdd-4744-8baa-d4b0478c4d3c,1,29,2018-04-02 22:29:22,
0,4,family,Sinaphididae,042b7678-a881-414a-b040-c87289182e3f,2,29,2018-04-02 22:29:30,
0,4,superfamily,Phylloxeroidea,40824a2a-a1a0-40a7-a65e-a0bb433f7516,71,29,2018-04-02 22:30:05,
0,4,family,Phylloxeridae,5248a109-f094-4c4f-8ca3-16104440f2b9,71,29,2018-04-02 22:30:13,
0,4,superfamily,Lepiceroidea,71777488-7451-4fdf-b5e3-d101bcf6057e,1,3,2018-04-05 18:31:57,
0,4,family,Lepiceridae,d6d0ae45-2cf8-4bc1-bd64-8023783b4cf9,1,3,2018-04-05 18:32:05,
0,4,family,Torridincolidae,efe567d4-0a0c-41d1-b3ad-1e034c3b1ab6,60,3,2018-04-05 18:32:58,
0,4,family,Aspidytidae,a46d0fed-7537-4500-8609-1048927b7d54,2,3,2018-04-05 18:33:40,
0,4,family,Hygrobiidae,e08eb1c2-ceb0-4a93-9227-1617bb8e356b,5,3,2018-04-05 18:34:15,
0,4,family,Meruidae,3eb7dfd0-deb6-4019-9c8f-0999bc3188c0,1,3,2018-04-05 18:34:34,
0,4,family,Rhysodidae,7b6d6c50-d312-47ca-8687-d1e75d9f8245,350,3,2018-04-05 18:34:56,
0,4,family,Synteliidae,0b6dc192-57eb-43f6-91a4-6e9d6e79b794,7,3,2018-04-05 18:35:43,
0,4,family,Synteliidae,0b6dc192-57eb-43f6-91a4-6e9d6e79b794,7,3,2018-04-05 18:36:07,
0,4,family,Decliniidae,c69e39e1-400a-4558-ae31-16e07628f761,2,3,2018-04-05 18:36:58,
0,4,family,Drilidae,caae5444-b0b3-4d5e-b5c0-87d23770cd5e,120,3,2018-04-05 18:37:44,
0,4,family,Omalisidae,d81615ae-4323-4fdb-864a-7aafdc06ea5d,8,3,2018-04-05 18:37:59,
0,4,family,Plastoceridae,cafd4a70-25d6-4e89-9777-fa7c1975b166,2,3,2018-04-05 18:38:16,
0,4,family,Podabrocephalidae,0fbbe01e-bc00-41c9-8aef-9221f6894970,1,3,2018-04-05 18:38:35,
0,4,family,Rhinorhipidae,5db2d1a9-9e26-4597-8bb4-3df21d001c65,1,3,2018-04-05 18:38:53,
0,4,family,Endecatomidae,7e70c246-138b-46cb-8417-3015d99c842e,4,3,2018-04-05 18:39:39,
0,4,family,Agapythidae,be715724-6fbd-4114-b9ac-929f62c9402d,1,3,2018-04-05 18:40:11,
0,4,family,Akalyptoischiidae,c817706b-11d6-4de8-b682-bf11cc74fa23,24,3,2018-04-05 18:40:34,
0,4,family,Alexiidae,6dd041ad-96d1-41c6-9702-5711a960e421,50,3,2018-04-05 18:40:48,
0,4,family,Boganiidae,71f7b8d1-9c3d-40b3-aec2-0d6e2b6da69f,11,3,2018-04-05 18:41:00,
0,4,family,Cavognathidae,3b4f3a05-13a9-408c-b3bf-dafff890502d,9,3,2018-04-05 18:41:18,
0,4,family,Cyclaxyridae,e1f80d46-8735-47b6-abc0-42e823d63ca8,2,3,2018-04-05 18:41:32,
0,4,family,Helotidae,26d7b579-4dec-441d-ab24-48a3f59f0f7b,107,3,2018-04-05 18:41:51,
0,4,family,Hobartiidae,b589494b-487c-4f67-b5ef-de0d92a0c9a8,6,3,2018-04-05 18:42:04,
0,4,family,Lamingtoniidae,56ca7809-bfb8-4160-bbb1-4120c93022a3,3,3,2018-04-05 18:42:20,
0,4,family,Myraboliidae,f39a9ceb-e53e-4026-aa5c-05545337af31,13,3,2018-04-05 18:42:37,
0,4,family,Phloeostichidae,c4726adb-e2a2-4125-b609-314fa3969661,14,3,2018-04-05 18:42:56,
0,4,family,Priasilphidae,290729c9-e409-4bb7-8a59-0adede5f8a3d,11,3,2018-04-05 18:43:16,
0,4,family,Propalticidae,c7e6b8a9-6855-423a-85c7-7ef04cf66287,30,3,2018-04-05 18:43:36,
0,4,family,Tasmosalpingidae,c2ac2d0d-ae7f-4f14-9017-2c6d69c681cb,2,3,2018-04-05 18:43:51,
0,4,family,Chalcodryidae,a5ea87ff-4d5e-4318-b3c8-da306b838141,15,3,2018-04-05 18:44:39,
0,4,family,Promecheilidae,bc966181-dd0c-444a-8522-53f13d5e1d74,20,3,2018-04-05 18:45:01,
0,4,family,Pterogeniidae,61d19a2b-0e95-4b06-9011-f3ea26101913,26,3,2018-04-05 18:45:29,
0,4,family,Trachelostenidae,f17eb36b-4e47-49be-b416-2bc60060195a,2,3,2018-04-05 18:45:48,
0,4,family,Trictenotomidae,6d43e388-660f-4d27-9992-ec4d83fb6e0b,13,3,2018-04-05 18:46:05,
0,4,family,Ulodidae,7028c032-6798-47da-94dc-dd9a4c172781,30,3,2018-04-05 18:46:20,
0,4,family,Disteniidae,3dbb8fc4-963c-45ec-8d04-eab509e5d598,336,3,2018-04-05 18:47:15,
0,4,family,Oxypeltidae,ad88098f-9aa3-472a-a025-b3468302f222,3,3,2018-04-05 18:47:32,
0,4,family,Vesperidae,c8aaf504-126d-4c42-b605-5b591fe58218,75,3,2018-04-05 18:47:47,
0,4,order,Psocodea,86d28bc5-581a-4387-ae1a-91e76bb650d9,10746,49,2018-04-09 18:02:22,
0,4,family,Anaxyelidae,8cab305d-8216-474d-accd-435193bba8a5,1,74,2018-04-09 19:52:31,
0,4,family,Cephidae,ae249521-d62c-421e-84a6-3b6f3b1eb64b,160,74,2018-04-09 19:55:21,
0,4,family,Orussidae,0ac650ff-39fd-495e-ad7a-b5c3be7723bd,82,74,2018-04-09 19:58:05,
0,4,family,Pamphiliidae,96036f2a-f7ad-4a63-8aaf-aab73a57988e,291,74,2018-04-09 19:59:49,
0,4,family,Siricidae,1e28c8c7-c790-4577-ad53-fcab055be6ad,111,74,2018-04-09 20:00:29,
0,4,superfamily,Tenthredinoidea,65110a42-34ff-4720-a7f9-bf56bfd858b1,897,74,2018-04-09 20:02:02,
0,4,family,Argidae,3eadbf19-2da8-4366-a662-34ff1dd758d6,897,74,2018-04-09 20:02:27,
0,4,family,Cimbicidae,db4409b2-6261-4251-b0d5-2593cc2cfac8,182,74,2018-04-09 20:03:43,
0,4,family,Diprionidae,4336db34-a3db-4188-9624-4bcc31726363,136,74,2018-04-09 20:04:18,
0,4,family,Tenthredinidae,0b8cad1e-9235-4e73-9120-a4bc1658a401,5500,74,2018-04-09 20:05:20,
0,4,family,Xiphydriidae,f5d74df8-9557-4441-96fc-6e5ee513d9c9,146,74,2018-04-09 20:06:18,
0,4,family,Xyelidae,f0d3badd-7831-4d2c-bf68-2d269e05da23,63,74,2018-04-09 20:06:56,
0,4,superfamily,Xyeloidea,66c7a3c4-8e9d-46d9-ac67-896f9897abe6,63,74,2018-04-09 20:07:04,
0,4,family,Ceraphronidae,ae3d3715-ff77-42b5-91e5-cf4197b5be5a,304,74,2018-04-09 20:10:15,
0,4,family,Megaspilidae,2de7c4c4-5bb9-42e3-8799-f4f1b5a91595,299,74,2018-04-09 20:10:43,
0,4,family,Aulacidae,2ca873c6-86c4-4231-8e93-94d5943836eb,185,74,2018-04-09 20:13:28,
0,4,family,Evaniidae,85536812-094a-469c-86d9-cb604f41ee88,449,74,2018-04-09 20:13:56,
0,4,family,Gasteruptiidae,6560e919-acc8-4d33-bad4-135cb22a27c4,496,74,2018-04-09 20:15:47,
0,4,family,Mymarommatidae,8d3bfb09-74bc-4175-9d9c-46a04f65bf2c,10,74,2018-04-09 20:17:31,
0,4,family,Heloridae,5dffa5b9-32bc-4f94-9a57-4e51d0759974,12,74,2018-04-09 20:19:16,
0,4,family,Pelecinidae,d0ce0128-5ee2-4c76-892a-610d77222942,3,74,2018-04-09 20:20:07,
0,4,family,Proctotrupidae,b9105ebc-0b7f-4623-85be-947b4d3746d4,403,74,2018-04-09 20:23:28,
0,4,family,Proctotrupidae,b9105ebc-0b7f-4623-85be-947b4d3746d4,403,74,2018-04-09 20:26:36,
0,4,family,Vanhorniidae,17cf40bc-4b16-48fd-92fb-20d69f2a54eb,5,74,2018-04-09 20:27:58,
0,4,family,Diapriidae,847d652a-e7ea-460d-a1c5-76d511dbc13d,2048,74,2018-04-09 20:28:45,
0,4,family,Maamingidae,7ddd93d6-cd91-469f-a94b-5e21084504b2,2,74,2018-04-09 20:30:14,
0,4,family,Platygastridae,3c3e90a0-7d1d-42cc-b239-27feb61aefff,5385,74,2018-04-09 20:31:35,
0,4,family,Cynipidae,4901000b-551a-4d42-957f-303dea04a865,1412,74,2018-04-09 20:33:16,
0,4,family,Figitidae,8b8ee29e-12a2-4501-a0c3-1208519d5059,1571,74,2018-04-09 20:34:12,
0,4,family,Ibaliidae,f98e2d0c-245b-49db-9ee0-2ef345b44b40,20,74,2018-04-09 20:34:47,
0,4,superfamily,Chalcidoidea,c51ea5b0-363c-4519-9059-20c3dae14c38,22790,17,2018-04-09 20:48:20,
0,4,family,Agaonidae,fb597620-6752-4183-9ce0-5bec75ee80a7,762,74,2018-04-09 20:49:17,
0,4,family,Aphelinidae,b6aa7395-34b1-4503-980f-a3b773f67b6b,1078,74,2018-04-09 20:49:40,
0,4,family,Chalcididae,e67189c8-05e6-445c-ac94-aa94e56822b0,1469,74,2018-04-09 20:50:25,
0,4,family,Encyrtidae,32267e56-d1a1-4231-b4b8-faa4f494f631,4058,74,2018-04-09 20:51:27,
0,4,family,Eucharitidae,4dd77521-d169-4b51-bc49-a2f7c0a98f40,427,74,2018-04-09 20:52:33,
0,4,family,Eulophidae,4b737e01-084d-4ca6-836e-d4f438a9c71b,4969,74,2018-04-09 20:54:17,
0,4,family,Eupelmidae,e5f92b92-93ff-466b-b128-210001402e15,931,74,2018-04-09 20:54:50,
0,4,family,Eurytomidae,7d774434-59ce-428b-b8a8-17b1e01d5a26,1453,74,2018-04-09 20:55:16,
0,4,family,Leucospidae,b83eb0d8-b27d-4596-a40e-f928d64334aa,134,74,2018-04-09 20:55:56,
0,4,family,Mymaridae,d335c099-69bc-4544-903d-8cb073eeb670,1437,74,2018-04-09 20:56:23,
0,4,family,Ormyridae,fcc77cf6-a0b7-4b70-8f82-1f95ad5aa41d,125,74,2018-04-09 20:56:56,
0,4,family,Perilampidae,9d3829f8-0ee8-40fd-b744-01ad567d479c,284,74,2018-04-09 20:57:24,
0,4,family,Pteromalidae,12b7992c-a247-4072-a12c-6ace00b98106,3544,74,2018-04-09 20:57:52,
0,4,family,Rotoitidae,25efdf39-88fc-4c2d-a8bf-2905fae65fd7,2,74,2018-04-09 20:58:21,
