person	form	kind	code	source
wd:Q33690053	B.Quinn	STANDARD	BOT	wikidata
wd:Q33690053	Brian Quinn	FULL	ANY	wikidata
wd:Q33690053	B.Quinn	VARIANT	ANY	wikidata
wd:Q33690066	Rafarin	STANDARD	BOT	wikidata
wd:Q33690066	Charles Rafarin	FULL	ANY	wikidata
wd:Q33690066	Rafarin	VARIANT	ANY	wikidata
wd:Q33690082	I.D.Rai	STANDARD	BOT	wikidata
wd:Q33690082	Ishwari Datt Rai	FULL	ANY	wikidata
wd:Q33690082	I.D.Rai	VARIANT	ANY	wikidata
wd:Q33690095	Raine	STANDARD	BOT	wikidata
wd:Q33690095	Catherine A. Raine	FULL	ANY	wikidata
wd:Q33690095	Raine	VARIANT	ANY	wikidata
wd:Q33690109	S.Rajbh.	STANDARD	BOT	wikidata
wd:Q33690109	S. Rajbhandary	FULL	ANY	ipni
wd:Q33690109	Sangeeta Rajbhandary	FULL	ANY	wikidata
wd:Q33690109	S. Rajbhandari	VARIANT	ANY	ipni
wd:Q33690109	S. Rajbhandary	VARIANT	ANY	wikidata
wd:Q33690109	S.Rajbh.	VARIANT	ANY	wikidata
wd:Q33690122	A.Rajendran	STANDARD	BOT	wikidata
wd:Q33690122	Arumugam Rajendran	FULL	ANY	wikidata
wd:Q33690122	A.Rajendran	VARIANT	ANY	wikidata
wd:Q33690134	R.Rajesh	STANDARD	BOT	wikidata
wd:Q33690134	R. Rajesh	FULL	ANY	wikidata
wd:Q33690134	R.Rajesh	VARIANT	ANY	wikidata
wd:Q33690146	S.Rajkumar	STANDARD	BOT	wikidata
wd:Q33690146	S. Rajkumar	FULL	ANY	wikidata
wd:Q33690146	Subramani Rajkumar	FULL	ANY	ipni
wd:Q33690146	S.Rajkumar	VARIANT	ANY	wikidata
wd:Q33690161	Rakhimova	STANDARD	BOT	wikidata
wd:Q33690161	Nargiza Kamiljanovna Rakhimova	FULL	ANY	ipni
wd:Q33690161	Nargiza Rakhimova	FULL	ANY	wikidata
wd:Q33690161	Nargiza Rakhimova	VARIANT	ANY	ipni
wd:Q33690161	Rakhimova	VARIANT	ANY	wikidata
wd:Q33690175	Rakotoar.	STANDARD	BOT	wikidata
wd:Q33690175	Nivo Rakotoarivelo	FULL	ANY	wikidata
wd:Q33690175	Rakotoar.	VARIANT	ANY	wikidata
wd:Q33690189	Ralim.	STANDARD	BOT	wikidata
wd:Q33690189	Hélene Ralimanana	FULL	ANY	wikidata
wd:Q33690189	Ralim.	VARIANT	ANY	wikidata
wd:Q33690203	Ram.Chary	STANDARD	BOT	wikidata
wd:Q33690203	Srimattirumala T. Ramachandra Chary	FULL	ANY	wikidata
wd:Q33690203	Ram.Chary	VARIANT	ANY	wikidata
wd:Q33690203	Srimattirumala T. Ramachandrachary	VARIANT	ANY	ipni
wd:Q33690217	A.Ramach.	STANDARD	BOT	wikidata
wd:Q33690217	Andimuthu Ramachandran	FULL	ANY	wikidata
wd:Q33690217	A.Ramach.	VARIANT	ANY	wikidata
wd:Q33690229	R.S.Ramalho	STANDARD	BOT	wikidata
wd:Q33690229	Roberto da Silva Ramalho	FULL	ANY	wikidata
wd:Q33690229	R.S.Ramalho	VARIANT	ANY	wikidata
wd:Q33690229	Roberto da Silva Ramalho	VARIANT	ANY	ipni
wd:Q33690244	Ramani	STANDARD	BOT	wikidata
wd:Q33690244	K. Ramani	FULL	ANY	wikidata
wd:Q33690244	Ramani	VARIANT	ANY	wikidata
wd:Q33690266	Ramas.	STANDARD	BOT	wikidata
wd:Q33690266	R. Ramasubbu	FULL	ANY	wikidata
wd:Q33690266	Raju Ramasubbu	FULL	ANY	ipni
wd:Q33690266	Ramas.	VARIANT	ANY	wikidata
wd:Q33690279	A.Ramírez	STANDARD	BOT	wikidata
wd:Q33690279	Augusto Ramírez Espindola	FULL	ANY	wikidata
wd:Q33690279	A.Ramírez	VARIANT	ANY	wikidata
wd:Q33690313	Rampone	STANDARD	BOT	wikidata
wd:Q33690313	Salvatore Rampone	FULL	ANY	wikidata
wd:Q33690313	Rampone	VARIANT	ANY	wikidata
wd:Q33690328	Ran	STANDARD	BOT	wikidata
wd:Q33690328	Y. Ran	FULL	ANY	wikidata
wd:Q33690328	Ran	VARIANT	ANY	wikidata
wd:Q33690347	S.D.Randive	STANDARD	BOT	wikidata
wd:Q33690347	Sonali D. Randive	FULL	ANY	wikidata
wd:Q33690347	S.D.Randive	VARIANT	ANY	wikidata
wd:Q33690347	Sonali Randive	VARIANT	ANY	wikidata
wd:Q33690364	J.M.Rankin	STANDARD	BOT	wikidata
wd:Q33690364	Josephine Margaret Rankin	FULL	ANY	wikidata
wd:Q33690364	J.M.Rankin	VARIANT	ANY	wikidata
wd:Q33690380	C.R.Rao	STANDARD	BOT	wikidata
wd:Q33690380	C.R. Rao	FULL	ANY	wikidata
wd:Q33690380	C.R.Rao	VARIANT	ANY	wikidata
wd:Q33690397	V.N.M.Rao	STANDARD	BOT	wikidata
wd:Q33690397	Velliyur Nott Mallikarjuna Rao	FULL	ANY	wikidata
wd:Q33690397	Malli Rao	VARIANT	ANY	wikidata
wd:Q33690397	V. N. M. Rao	VARIANT	ANY	wikidata
wd:Q33690397	V. N. Mallikarjuna Rao	VARIANT	ANY	wikidata
wd:Q33690397	V.N.M.Rao	VARIANT	ANY	wikidata
wd:Q33690411	W.H.Rao	STANDARD	BOT	wikidata
wd:Q33690411	Wen Hui Rao	FULL	ANY	wikidata
wd:Q33690411	W.H.Rao	VARIANT	ANY	wikidata
wd:Q33690428	Rashid	STANDARD	BOT	wikidata
wd:Q33690428	Abdur Rashid	FULL	ANY	wikidata
wd:Q33690428	Rashid	VARIANT	ANY	wikidata
wd:Q33690458	Rätzel	STANDARD	BOT	wikidata
wd:Q33690458	Stefan Rätzel	FULL	ANY	wikidata
wd:Q33690458	Rätzel	VARIANT	ANY	wikidata
wd:Q33690458	Stefan Raetzel	VARIANT	ANY	ipni
wd:Q33690474	Ravich.	STANDARD	BOT	wikidata
wd:Q33690474	P. Ravichandran	FULL	ANY	wikidata
wd:Q33690474	Ravich.	VARIANT	ANY	wikidata
wd:Q33690488	S.Ravik.	STANDARD	BOT	wikidata
wd:Q33690488	S. Ravikumar	FULL	ANY	wikidata
wd:Q33690488	Sundaramurthy Ravikumar	FULL	ANY	ipni
wd:Q33690488	S.Ravik.	VARIANT	ANY	wikidata
wd:Q33690504	Ravindran	STANDARD	BOT	wikidata
wd:Q33690504	P.N. Ravindran	FULL	ANY	wikidata
wd:Q33690504	Ravindran	VARIANT	ANY	wikidata
wd:Q33690521	G.S.Rawat	STANDARD	BOT	wikidata
wd:Q33690521	Gopal Singh Rawat	FULL	ANY	wikidata
wd:Q33690521	G.S.Rawat	VARIANT	ANY	wikidata
wd:Q33690538	Reer	STANDARD	BOT	wikidata
wd:Q33690538	U. Reer	FULL	ANY	wikidata
wd:Q33690538	Reer	VARIANT	ANY	wikidata
wd:Q33690569	T.M.Reeve	STANDARD	BOT	wikidata
wd:Q33690569	Thomas M. Reeve	FULL	ANY	wikidata
wd:Q33690569	T.M.Reeve	VARIANT	ANY	wikidata
wd:Q33690569	Tom Reeve	VARIANT	ANY	ipni
wd:Q33690583	Refulio	STANDARD	BOT	wikidata
wd:Q33690583	Nancy Refulio	FULL	ANY	wikidata
wd:Q33690583	Nancy Refulio Rodriguez	VARIANT	ANY	ipni
wd:Q33690583	Nancy Refulio Rodríguez	VARIANT	ANY	wikidata
wd:Q33690583	Refulio	VARIANT	ANY	wikidata
wd:Q33690645	T.Reilly	STANDARD	BOT	wikidata
wd:Q33690645	Tasha Reilly	FULL	ANY	wikidata
wd:Q33690645	T.Reilly	VARIANT	ANY	wikidata
wd:Q33690661	Reiser	STANDARD	BOT	wikidata
wd:Q33690661	C. Reiser	FULL	ANY	wikidata
wd:Q33690661	Reiser	VARIANT	ANY	wikidata
wd:Q33690677	Rembold	STANDARD	BOT	wikidata
wd:Q33690677	Katja Rembold	FULL	ANY	wikidata
wd:Q33690677	Rembold	VARIANT	ANY	wikidata
wd:Q33690693	B.Q.Ren	STANDARD	BOT	wikidata
wd:Q33690693	Bao Qing Ren	FULL	ANY	wikidata
wd:Q33690693	B.Q.Ren	VARIANT	ANY	wikidata
wd:Q33690708	W.Ren	STANDARD	BOT	wikidata
wd:Q33690708	Wei Ren	FULL	ANY	wikidata
wd:Q33690708	W.Ren	VARIANT	ANY	wikidata
wd:Q33690723	Z.X.Ren	STANDARD	BOT	wikidata
wd:Q33690723	Zong Xin Ren	FULL	ANY	wikidata
wd:Q33690723	Z.X.Ren	VARIANT	ANY	wikidata
wd:Q33690723	Zong-Xin Ren	VARIANT	ANY	wikidata
wd:Q33690739	Rethy	STANDARD	BOT	wikidata
wd:Q33690739	P. Rethy	FULL	ANY	wikidata
wd:Q33690739	Parakkal Rethy	FULL	ANY	ipni
wd:Q33690739	Rethy	VARIANT	ANY	wikidata
wd:Q33690771	Reynaud	STANDARD	BOT	wikidata
wd:Q33690771	S. Reynaud	FULL	ANY	wikidata
wd:Q33690771	Reynaud	VARIANT	ANY	wikidata
wd:Q33690790	Reynoso	STANDARD	BOT	wikidata
wd:Q33690790	J. Jacqueline Reynoso Dueñas	FULL	ANY	wikidata
wd:Q33690790	J. Jacqueline Reynoso	VARIANT	ANY	ipni
wd:Q33690790	Reynoso	VARIANT	ANY	wikidata
wd:Q33690807	Ribeiro	STANDARD	BOT	wikidata
wd:Q33690807	J.O. Ribeiro	FULL	ANY	wikidata
wd:Q33690807	Ribeiro	VARIANT	ANY	wikidata
wd:Q33690823	J.E.L.Ribeiro	STANDARD	BOT	wikidata
wd:Q33690823	Jose Eduardo L. da S. Ribeiro	FULL	ANY	wikidata
wd:Q33690823	J.E.L.Ribeiro	VARIANT	ANY	wikidata
wd:Q33690839	P.Ribeiro	STANDARD	BOT	wikidata
wd:Q33690839	Pedro Ribeiro	FULL	ANY	wikidata
wd:Q33690839	P. Ribeiro	VARIANT	ANY	wikidata
wd:Q33690853	Řičánek	STANDARD	BOT	wikidata
wd:Q33690853	Miroslav Řičánek	FULL	ANY	wikidata
wd:Q33690853	Řičánek	VARIANT	ANY	wikidata
wd:Q33690872	D.Rignon	STANDARD	BOT	wikidata
wd:Q33690872	David Rignon	FULL	ANY	wikidata
wd:Q33690872	D.Rignon	VARIANT	ANY	wikidata
wd:Q33690887	L.Rignon	STANDARD	BOT	wikidata
wd:Q33690887	Laurence Rignon	FULL	ANY	wikidata
wd:Q33690887	L.Rignon	VARIANT	ANY	wikidata
wd:Q33690902	Rinehart	STANDARD	BOT	wikidata
wd:Q33690902	Agnes F. Rinehart	FULL	ANY	wikidata
wd:Q33690902	Rinehart	VARIANT	ANY	wikidata
wd:Q33690943	Risop.	STANDARD	BOT	wikidata
wd:Q33690943	Risopoulos	FULL	ANY	wikidata
wd:Q33690943	Risop.	VARIANT	ANY	wikidata
wd:Q33690961	Rita	STANDARD	BOT	wikidata
wd:Q33690961	Juan Rita	FULL	ANY	wikidata
wd:Q33690961	Joan Rita	VARIANT	ANY	wikidata
wd:Q33690961	Rita	VARIANT	ANY	wikidata
wd:Q33690976	J.Rivera	STANDARD	BOT	wikidata
wd:Q33690976	J. Rivera	FULL	ANY	wikidata
wd:Q33690976	J.Rivera	VARIANT	ANY	wikidata
wd:Q33690993	H.C.Robbins	STANDARD	BOT	wikidata
wd:Q33690993	Herbert C. Robbins	FULL	ANY	wikidata
wd:Q33690993	H.C.Robbins	VARIANT	ANY	wikidata
wd:Q33691008	Ashley Robertson	STANDARD	BOT	wikidata
wd:Q33691008	Ashley Robertson	FULL	ANY	wikidata
wd:Q33691026	Robins	STANDARD	BOT	wikidata
wd:Q33691026	Peter A. Robins	FULL	ANY	wikidata
wd:Q33691026	Robins	VARIANT	ANY	wikidata
wd:Q33691044	F.S.Rocha	STANDARD	BOT	wikidata
wd:Q33691044	Fernando Souza Rocha	FULL	ANY	wikidata
wd:Q33691044	F.S.Rocha	VARIANT	ANY	wikidata
wd:Q33691058	Rochez	STANDARD	BOT	wikidata
wd:Q33691058	R. Rochez	FULL	ANY	wikidata
wd:Q33691058	R. Majot Rochez	VARIANT	ANY	ipni
wd:Q33691058	R. Majot-Rochez	VARIANT	ANY	ipni
wd:Q33691058	Rochez	VARIANT	ANY	wikidata
wd:Q33691074	Rodgers	STANDARD	BOT	wikidata
wd:Q33691074	C.Leland Rodgers	FULL	ANY	wikidata
wd:Q33691074	Rodgers	VARIANT	ANY	wikidata
wd:Q33691109	M.I.Rodr.	STANDARD	BOT	wikidata
wd:Q33691109	María Ivonne Rodríguez	FULL	ANY	wikidata
wd:Q33691109	M.I.Rodr.	VARIANT	ANY	wikidata
wd:Q33691126	Rodr.Acosta	STANDARD	BOT	wikidata
wd:Q33691126	Maricela Rodríguez Acosta	FULL	ANY	wikidata
wd:Q33691126	Rodr.Acosta	VARIANT	ANY	wikidata
wd:Q33691160	Rodr.-Carr.	STANDARD	BOT	wikidata
wd:Q33691160	H. Rodríguez-Carrasquero	FULL	ANY	wikidata
wd:Q33691160	Henry Antonio Rodríguez-Carrasquero	FULL	ANY	ipni
wd:Q33691160	Henry Rodríguez Carrasquero	VARIANT	ANY	ipni
wd:Q33691160	Rodr.-Carr.	VARIANT	ANY	wikidata
wd:Q33691174	M.J.Roe	STANDARD	BOT	wikidata
wd:Q33691174	Margaret James Roe	FULL	ANY	wikidata
wd:Q33691174	M.J.Roe	VARIANT	ANY	wikidata
wd:Q33691194	J.Rojas	STANDARD	BOT	wikidata
wd:Q33691194	J. Rojas	FULL	ANY	wikidata
wd:Q33691194	Jhonathan Rojas	FULL	ANY	ipni
wd:Q33691194	J.Rojas	VARIANT	ANY	wikidata
wd:Q33691212	Rolando	STANDARD	BOT	wikidata
wd:Q33691212	Isaías Rolando	FULL	ANY	wikidata
wd:Q33691212	Rolando	VARIANT	ANY	wikidata
wd:Q33691218	Jean-Bernard Huchet	FULL	ANY	wikidata
wd:Q33691229	C.Romero	STANDARD	BOT	wikidata
wd:Q33691229	Carolina Romero	FULL	ANY	wikidata
wd:Q33691229	C.Romero	VARIANT	ANY	wikidata
wd:Q33691249	T.Romero	STANDARD	BOT	wikidata
wd:Q33691249	Tomás Romero	FULL	ANY	wikidata
wd:Q33691249	T. Romero	VARIANT	ANY	wikidata
wd:Q33691249	T.Romero	VARIANT	ANY	wikidata
wd:Q33691249	Tomas Romero	VARIANT	ANY	wikidata
wd:Q33691266	Ronse	STANDARD	BOT	wikidata
wd:Q33691266	A. Ronse	FULL	ANY	wikidata
wd:Q33691266	Ronse	VARIANT	ANY	wikidata
wd:Q33691279	Bano	STANDARD	BOT	wikidata
wd:Q33691279	Roohi Bano	STANDARD	BOT	wikidata
wd:Q33691279	Roohi Bano	FULL	ANY	wikidata
wd:Q33691279	Bano	VARIANT	ANY	wikidata
wd:Q33691295	Roseman	STANDARD	BOT	wikidata
wd:Q33691295	Robin R. Roseman	FULL	ANY	wikidata
wd:Q33691295	Roseman	VARIANT	ANY	wikidata
wd:Q33691310	Röser	STANDARD	BOT	wikidata
wd:Q33691310	Martin Röser	FULL	ANY	wikidata
wd:Q33691310	M. Röser	VARIANT	ANY	wikidata
wd:Q33691310	Röser	VARIANT	ANY	wikidata
wd:Q33691326	G.Rossi	STANDARD	BOT	wikidata
wd:Q33691326	Giovanni Batista Rossi	FULL	ANY	wikidata
wd:Q33691326	G.Rossi	VARIANT	ANY	wikidata
wd:Q33691342	Lucia Rossi	STANDARD	BOT	wikidata
wd:Q33691342	Lucia Rossi	FULL	ANY	wikidata
wd:Q33691357	Rossignol	STANDARD	BOT	wikidata
wd:Q33691357	Louis Rossignol	FULL	ANY	wikidata
wd:Q33691357	Rossignol	VARIANT	ANY	wikidata
wd:Q33691387	Rotschild	STANDARD	BOT	wikidata
wd:Q33691387	E. Rotschild	FULL	ANY	wikidata
wd:Q33691387	Rotschild	VARIANT	ANY	wikidata
wd:Q33691401	Routsi	STANDARD	BOT	wikidata
wd:Q33691401	Eugenia Routsi	FULL	ANY	wikidata
wd:Q33691401	Routsi	VARIANT	ANY	wikidata
wd:Q33691416	Jacq.Roux	STANDARD	BOT	wikidata
wd:Q33691416	Jacques Roux	FULL	ANY	wikidata
wd:Q33691416	Jacq.Roux	VARIANT	ANY	wikidata
wd:Q33691434	Rudsky	STANDARD	BOT	wikidata
wd:Q33691434	J.A. Rudsky	FULL	ANY	wikidata
wd:Q33691434	Rudsky	VARIANT	ANY	wikidata
wd:Q33691452	Rueangs.	STANDARD	BOT	wikidata
wd:Q33691452	Kanokorn Rueangsawang	FULL	ANY	wikidata
wd:Q33691452	Rueangs.	VARIANT	ANY	wikidata
wd:Q33691468	Ter.Ruiz	STANDARD	BOT	wikidata
wd:Q33691468	Teresa Ruiz	FULL	ANY	wikidata
wd:Q33691468	Ter.Ruiz	VARIANT	ANY	wikidata
wd:Q33691486	C.Ruíz Rejón	STANDARD	BOT	wikidata
wd:Q33691486	Carmelo Ruíz Rejón	FULL	ANY	wikidata
wd:Q33691486	C.Ruíz Rejón	VARIANT	ANY	wikidata
wd:Q33691486	Jose Carmelo Ruiz Rejon	VARIANT	ANY	wikidata
wd:Q33691509	N.Ruiz-R.	STANDARD	BOT	wikidata
wd:Q33691509	Natalia Ruiz-Rodgers	FULL	ANY	wikidata
wd:Q33691509	N.Ruiz-R.	VARIANT	ANY	wikidata
wd:Q33691526	Rungruang	STANDARD	BOT	wikidata
wd:Q33691526	Niwat Rungruang	FULL	ANY	wikidata
wd:Q33691526	Rungruang	VARIANT	ANY	wikidata
wd:Q33691526	รุ่งเรือง	VARIANT	ANY	wikidata
wd:Q33691540	A.Rutherf.	STANDARD	BOT	wikidata
wd:Q33691540	Alison Rutherford	FULL	ANY	wikidata
wd:Q33691540	A. Rutherford	VARIANT	ANY	wikidata
wd:Q33691540	A.Rutherf.	VARIANT	ANY	wikidata
wd:Q33691556	Ruyters	STANDARD	BOT	wikidata
wd:Q33691556	P. Ruyters	FULL	ANY	wikidata
wd:Q33691556	Ruyters	VARIANT	ANY	wikidata
wd:Q3369158	Silva Manso	STANDARD	BOT	wikidata
wd:Q3369158	António Luiz Patricio da Silva Manso	FULL	ANY	wikidata
wd:Q3369158	Antonio Luiz Patricio da Silva Manso	VARIANT	ANY	wikidata
wd:Q3369158	António Luiz Patricio da Silva Manso	VARIANT	ANY	ipni
wd:Q3369158	Antônio Luiz Patrício da Silva Manso	VARIANT	ANY	wikidata
wd:Q3369158	Silva Manso	VARIANT	ANY	wikidata
wd:Q33691588	Sabatier	STANDARD	BOT	wikidata
wd:Q33691588	Daniel Sabatier	FULL	ANY	wikidata
wd:Q33691588	Sabatier	VARIANT	ANY	wikidata
wd:Q33691609	Saber	STANDARD	BOT	wikidata
wd:Q33691609	A. Saber	FULL	ANY	wikidata
wd:Q33691609	Saber	VARIANT	ANY	wikidata
wd:Q33691626	Sacdalan	STANDARD	BOT	wikidata
wd:Q33691626	Marlon M. Sacdalan	FULL	ANY	wikidata
wd:Q33691626	Sacdalan	VARIANT	ANY	wikidata
wd:Q33691641	Sadanand	STANDARD	BOT	wikidata
wd:Q33691641	Kurwathi B. Sadanand	FULL	ANY	wikidata
wd:Q33691641	Sadanand	VARIANT	ANY	wikidata
wd:Q33691658	A.A.Sáenz	STANDARD	BOT	wikidata
wd:Q33691658	A.A. Sáenz	FULL	ANY	ipni
wd:Q33691658	Alcides Aroldo Sáenz	FULL	ANY	wikidata
wd:Q33691658	A. A. Sáenz	VARIANT	ANY	wikidata
wd:Q33691658	A.A. Sáenz	VARIANT	ANY	wikidata
wd:Q33691658	A.A.Sáenz	VARIANT	ANY	wikidata
wd:Q33691658	Alcides Aroldo Sáenz	VARIANT	ANY	wikidata
wd:Q33691658	Sáenz, A. A.	VARIANT	ANY	wikidata
wd:Q33691658	Sáenz, Alcides Aroldo	VARIANT	ANY	wikidata
wd:Q33691675	Safral.	STANDARD	BOT	wikidata
wd:Q33691675	N.A. Safralieva	FULL	ANY	wikidata
wd:Q33691675	Safral.	VARIANT	ANY	wikidata
wd:Q33691711	Saha	STANDARD	BOT	wikidata
wd:Q33691711	J.C. Saha	FULL	ANY	wikidata
wd:Q33691711	Saha	VARIANT	ANY	wikidata
wd:Q33691729	J.R.Sahagun	STANDARD	BOT	wikidata
wd:Q33691729	Jorge R. Sahagun	FULL	ANY	wikidata
wd:Q33691729	J.R.Sahagun	VARIANT	ANY	wikidata
wd:Q33691746	Sahin	STANDARD	BOT	wikidata
wd:Q33691746	Ahmet Sahin	FULL	ANY	ipni
wd:Q33691746	Ahmet Şahin	FULL	ANY	wikidata
wd:Q33691746	Sahin	VARIANT	ANY	wikidata
wd:Q33691780	K.Saiki	STANDARD	BOT	wikidata
wd:Q33691780	Ken'ichi Saiki	FULL	ANY	wikidata
wd:Q33691780	K.Saiki	VARIANT	ANY	wikidata
wd:Q33691796	B.Saikia	STANDARD	BOT	wikidata
wd:Q33691796	Bhaskar Saikia	FULL	ANY	wikidata
wd:Q33691796	B.Saikia	VARIANT	ANY	wikidata
wd:Q33691813	Mas.Saito	STANDARD	BOT	wikidata
wd:Q33691813	Masami Saito	FULL	ANY	wikidata
wd:Q33691813	Mas.Saito	VARIANT	ANY	wikidata
wd:Q33691827	Sajo	STANDARD	BOT	wikidata
wd:Q33691827	Maria das Graças Sajo	FULL	ANY	wikidata
wd:Q33691827	M. das Graças Sajo	VARIANT	ANY	ipni
wd:Q33691827	Sajo	VARIANT	ANY	wikidata
wd:Q33691843	S.Sakai	STANDARD	BOT	wikidata
wd:Q33691843	Shoko Sakai	FULL	ANY	wikidata
wd:Q33691843	S.Sakai	VARIANT	ANY	wikidata
wd:Q33691859	Sakata	STANDARD	BOT	wikidata
wd:Q33691859	Toshio Sakata	FULL	ANY	wikidata
wd:Q33691859	Sakata	VARIANT	ANY	wikidata
wd:Q33691891	Saldivia	STANDARD	BOT	wikidata
wd:Q33691891	Patricio Saldivia	FULL	ANY	wikidata
wd:Q33691891	Saldivia	VARIANT	ANY	wikidata
wd:Q3369190	Arnaud	CITATION	ZOO	wikidata
wd:Q3369190	Patrick Arnaud	FULL	ANY	wikidata
wd:Q3369190	Arnaud	VARIANT	ANY	wikidata
wd:Q33691908	Salimena	STANDARD	BOT	wikidata
wd:Q33691908	Fátima Regina Gonçalves Salimena	FULL	ANY	wikidata
wd:Q33691908	Salimena	VARIANT	ANY	wikidata
wd:Q33691927	N.Salinas	STANDARD	BOT	wikidata
wd:Q33691927	Norma Salinas	FULL	ANY	wikidata
wd:Q33691927	N.Salinas	VARIANT	ANY	wikidata
wd:Q33691945	Salvesen	STANDARD	BOT	wikidata
wd:Q33691945	Per H. Salvesen	FULL	ANY	wikidata
wd:Q33691945	Salvesen	VARIANT	ANY	wikidata
wd:Q33691960	Salviani	STANDARD	BOT	wikidata
wd:Q33691960	Emerson R. Salviani	FULL	ANY	wikidata
wd:Q33691960	Salviani	VARIANT	ANY	wikidata
wd:Q33692009	Sampson	STANDARD	BOT	wikidata
wd:Q33692009	Kathleen Sampson	FULL	ANY	wikidata
wd:Q33692009	K. Sampson	VARIANT	ANY	wikidata
wd:Q33692009	Kathleen Samuel Sampson	VARIANT	ANY	wikidata
wd:Q33692009	Sampson	VARIANT	ANY	wikidata
wd:Q33692027	R.Samuel	STANDARD	BOT	wikidata
wd:Q33692027	Mary Rosabella Samuel	FULL	ANY	wikidata
wd:Q33692027	R.Samuel	VARIANT	ANY	wikidata
wd:Q33692042	San Martin	STANDARD	BOT	wikidata
wd:Q33692042	C. San Martin	FULL	ANY	wikidata
wd:Q33692042	San Martin	VARIANT	ANY	wikidata
wd:Q33692058	Ed.Sánchez	STANDARD	BOT	wikidata
wd:Q33692058	Eduardo Sánchez	FULL	ANY	wikidata
wd:Q33692058	Ed.Sánchez	VARIANT	ANY	wikidata
wd:Q33692058	Sánchez Sánchez Eduardo	VARIANT	ANY	ipni
wd:Q33692073	M.J.Sánchez	STANDARD	BOT	wikidata
wd:Q33692073	M.J. Sánchez	FULL	ANY	wikidata
wd:Q33692073	M.J.Sánchez	VARIANT	ANY	wikidata
wd:Q33692105	I.Sánchez García	STANDARD	BOT	wikidata
wd:Q33692105	Sánchez García	STANDARD	BOT	wikidata
wd:Q33692105	I. Sánchez García	FULL	ANY	wikidata
wd:Q33692105	Iñigo Sánchez García	FULL	ANY	ipni
wd:Q33692105	I.Sánchez García	VARIANT	ANY	wikidata
wd:Q33692137	J.Sánchez-Gonz.	STANDARD	BOT	wikidata
wd:Q33692137	Joaquín Sánchez-González	FULL	ANY	wikidata
wd:Q33692137	J.Sánchez-Gonz.	VARIANT	ANY	wikidata
wd:Q33692152	C.Sánchez-Pinto	STANDARD	BOT	wikidata
wd:Q33692152	C. Sánchez-Pinto	FULL	ANY	wikidata
wd:Q33692152	C.Sánchez-Pinto	VARIANT	ANY	wikidata
wd:Q33692171	Sanchis	STANDARD	BOT	wikidata
wd:Q33692171	Enrique Sanchis	FULL	ANY	wikidata
wd:Q33692171	Enrique Sanchis Duato	VARIANT	ANY	ipni
wd:Q33692171	Sanchis	VARIANT	ANY	wikidata
wd:Q33692186	G.Sancho	STANDARD	BOT	wikidata
wd:Q33692186	Gisela Sancho	FULL	ANY	wikidata
wd:Q33692186	G Sancho	VARIANT	ANY	wikidata
wd:Q33692186	G.Sancho	VARIANT	ANY	wikidata
wd:Q33692186	Sancho, G.	VARIANT	ANY	wikidata
wd:Q33692186	Sancho, Gisela	VARIANT	ANY	wikidata
wd:Q33692200	Sancho	STANDARD	BOT	wikidata
wd:Q33692200	Leopoldo G. Sancho	FULL	ANY	ipni
wd:Q33692200	Leopoldo García Sancho	FULL	ANY	wikidata
wd:Q33692200	Leopoldo G. Sancho	VARIANT	ANY	wikidata
wd:Q33692200	Sancho	VARIANT	ANY	wikidata
wd:Q33692215	M.J.Sand.	STANDARD	BOT	wikidata
wd:Q33692215	Michael J. Sanderson	FULL	ANY	wikidata
wd:Q33692215	M.J.Sand.	VARIANT	ANY	wikidata
wd:Q33692230	Sanilkum.	STANDARD	BOT	wikidata
wd:Q33692230	M.G. Sanilkumar	FULL	ANY	wikidata
wd:Q33692230	Malayil Gopalan Sanilkumar	VARIANT	ANY	ipni
wd:Q33692230	Sanilkum.	VARIANT	ANY	wikidata
wd:Q33692245	R.Sano	STANDARD	BOT	wikidata
wd:Q33692245	Ryosuke Sano	FULL	ANY	wikidata
wd:Q33692245	R.Sano	VARIANT	ANY	wikidata
wd:Q33692263	Sanson	STANDARD	BOT	wikidata
wd:Q33692263	M. Sanson	FULL	ANY	wikidata
wd:Q33692263	Sanson	VARIANT	ANY	wikidata
wd:Q33692277	A.D.Santana	STANDARD	BOT	wikidata
wd:Q33692277	Alexandre Dutra de Santana	FULL	ANY	wikidata
wd:Q33692277	A.D.Santana	VARIANT	ANY	wikidata
wd:Q33692292	E.Santiago	STANDARD	BOT	wikidata
wd:Q33692292	Elizabeth Santiago Ayala	FULL	ANY	wikidata
wd:Q33692292	E.Santiago	VARIANT	ANY	wikidata
wd:Q33692292	Elizabeth Santiago	VARIANT	ANY	ipni
wd:Q33692306	S.K.Sarma	STANDARD	BOT	wikidata
wd:Q33692306	S.K. Sarma	FULL	ANY	wikidata
wd:Q33692306	S.K.Sarma	VARIANT	ANY	wikidata
wd:Q33692322	Saroja	STANDARD	BOT	wikidata
wd:Q33692322	T.L. Saroja	FULL	ANY	wikidata
wd:Q33692322	Saroja	VARIANT	ANY	wikidata
wd:Q33692338	Yuji Sasaki	STANDARD	BOT	wikidata
wd:Q33692338	Yuji Sasaki	FULL	ANY	wikidata
wd:Q33692353	Sathap.	STANDARD	BOT	wikidata
wd:Q33692353	Apirada Sathapattayanon	FULL	ANY	wikidata
